boarding_time,arrived_time
2020-07-06 01:22:48,2020-07-06 12:22:48
2020-11-14 03:49:16,2020-11-14 15:49:16
2020-12-25 16:26:02,2020-12-26 00:26:02
2020-06-26 02:50:38,2020-06-26 06:50:38
2019-05-09 11:13:41,2019-05-09 15:13:41
2019-01-13 17:03:12,2019-01-14 04:03:12
2021-10-18 15:31:34,2021-10-19 02:31:34
2018-11-23 20:39:56,2018-11-24 02:39:56
2019-02-17 20:32:35,2019-02-18 05:32:35
2021-08-12 16:48:31,2021-08-12 20:48:31
2020-09-22 17:15:19,2020-09-22 21:15:19
2021-09-03 07:47:33,2021-09-03 11:47:33
2020-12-30 00:40:44,2020-12-30 08:40:44
2019-04-28 16:02:42,2019-04-28 21:02:42
2020-08-16 09:18:34,2020-08-16 20:18:34
2019-04-20 03:11:12,2019-04-20 10:11:12
2020-08-03 14:55:26,2020-08-03 19:55:26
2019-10-31 02:00:42,2019-10-31 09:00:42
2020-01-25 12:41:40,2020-01-25 23:41:40
2020-03-07 17:06:06,2020-03-08 01:06:06
2021-03-09 14:23:47,2021-03-09 18:23:47
2018-09-06 09:07:06,2018-09-06 14:07:06
2019-10-11 16:07:18,2019-10-11 21:07:18
2018-07-15 04:33:52,2018-07-15 12:33:52
2020-12-09 22:38:20,2020-12-10 04:38:20
2020-03-17 19:50:39,2020-03-18 05:50:39
2021-01-16 21:46:55,2021-01-17 02:46:55
2019-10-05 12:13:03,2019-10-05 22:13:03
2021-07-04 15:55:09,2021-07-04 19:55:09
2020-07-13 22:04:08,2020-07-14 10:04:08
2020-07-07 17:51:35,2020-07-07 23:51:35
2020-03-08 11:36:57,2020-03-08 22:36:57
2018-07-10 05:53:58,2018-07-10 10:53:58
2018-02-08 23:39:10,2018-02-09 11:39:10
2020-06-28 06:03:22,2020-06-28 16:03:22
2020-04-13 02:36:42,2020-04-13 09:36:42
2019-08-25 16:12:51,2019-08-26 03:12:51
2020-07-23 18:22:37,2020-07-24 06:22:37
2019-10-31 21:03:10,2019-11-01 09:03:10
2018-07-27 00:49:08,2018-07-27 11:49:08
2019-12-29 18:50:21,2019-12-30 00:50:21
2020-02-13 04:24:57,2020-02-13 09:24:57
2021-01-09 00:27:00,2021-01-09 09:27:00
2020-09-15 07:50:38,2020-09-15 19:50:38
2021-11-18 15:34:20,2021-11-18 19:34:20
2021-09-01 14:05:29,2021-09-01 19:05:29
2021-10-20 12:37:00,2021-10-20 19:37:00
2019-08-13 23:14:44,2019-08-14 07:14:44
2020-12-22 13:32:48,2020-12-23 00:32:48
2021-03-22 03:44:03,2021-03-22 15:44:03
2020-10-12 11:23:03,2020-10-12 16:23:03
2019-12-23 08:37:03,2019-12-23 17:37:03
2018-12-16 13:13:18,2018-12-16 17:13:18
2021-11-30 02:32:32,2021-11-30 11:32:32
2019-08-31 17:29:15,2019-09-01 00:29:15
2021-04-17 09:28:51,2021-04-17 19:28:51
2021-07-19 14:26:01,2021-07-20 01:26:01
2020-08-23 22:48:07,2020-08-24 09:48:07
2018-10-21 22:53:27,2018-10-22 09:53:27
2021-11-11 13:45:52,2021-11-11 20:45:52
2021-04-26 14:20:20,2021-04-27 02:20:20
2021-01-10 03:15:34,2021-01-10 12:15:34
2021-09-01 15:29:46,2021-09-01 21:29:46
2018-10-08 06:32:57,2018-10-08 12:32:57
2021-07-15 11:07:45,2021-07-15 19:07:45
2021-03-30 06:55:29,2021-03-30 18:55:29
2018-03-16 04:25:36,2018-03-16 14:25:36
2018-04-07 15:41:04,2018-04-07 22:41:04
2018-10-19 20:10:48,2018-10-20 04:10:48
2020-01-23 08:34:05,2020-01-23 17:34:05
2020-01-20 01:31:48,2020-01-20 13:31:48
2021-04-19 14:19:17,2021-04-20 01:19:17
2021-10-09 06:23:31,2021-10-09 12:23:31
2020-02-09 11:15:54,2020-02-09 23:15:54
2021-05-06 11:53:35,2021-05-06 19:53:35
2018-06-06 18:11:37,2018-06-07 01:11:37
2020-05-21 08:48:27,2020-05-21 13:48:27
2020-10-20 07:32:34,2020-10-20 17:32:34
2020-09-10 20:45:57,2020-09-11 07:45:57
2019-07-20 02:16:26,2019-07-20 14:16:26
2021-12-18 12:35:48,2021-12-18 19:35:48
2019-04-11 20:16:30,2019-04-12 02:16:30
2018-03-08 00:56:20,2018-03-08 05:56:20
2018-11-23 16:08:04,2018-11-23 23:08:04
2021-05-25 01:29:28,2021-05-25 05:29:28
2021-08-03 00:44:59,2021-08-03 09:44:59
2019-01-25 08:57:50,2019-01-25 16:57:50
2019-03-02 23:00:02,2019-03-03 11:00:02
2020-01-14 04:57:49,2020-01-14 14:57:49
2019-02-22 12:38:45,2019-02-22 22:38:45
2018-06-20 06:29:06,2018-06-20 13:29:06
2021-10-28 15:06:26,2021-10-28 21:06:26
2018-06-27 19:11:04,2018-06-28 04:11:04
2020-07-10 23:21:46,2020-07-11 03:21:46
2019-11-15 06:10:04,2019-11-15 17:10:04
2018-02-08 05:49:43,2018-02-08 10:49:43
2019-09-04 15:38:52,2019-09-05 01:38:52
2021-06-13 15:33:29,2021-06-13 21:33:29
2019-10-29 11:52:42,2019-10-29 23:52:42
2020-10-31 10:42:31,2020-10-31 19:42:31
2019-05-02 15:44:07,2019-05-02 23:44:07
2020-05-22 10:08:49,2020-05-22 20:08:49
2018-11-17 14:28:12,2018-11-17 19:28:12
2020-08-16 11:44:42,2020-08-16 17:44:42
2018-02-17 22:13:20,2018-02-18 04:13:20
2020-09-05 23:14:24,2020-09-06 10:14:24
2020-06-25 01:28:31,2020-06-25 08:28:31
2021-12-27 09:04:37,2021-12-27 20:04:37
2020-05-12 23:18:20,2020-05-13 09:18:20
2020-11-02 23:43:37,2020-11-03 06:43:37
2020-03-07 21:13:54,2020-03-08 05:13:54
2020-08-06 04:20:19,2020-08-06 13:20:19
2018-08-07 17:25:37,2018-08-08 00:25:37
2020-05-22 12:15:57,2020-05-22 22:15:57
2019-06-24 13:11:47,2019-06-24 21:11:47
2020-01-10 15:17:19,2020-01-11 02:17:19
2021-01-12 05:35:17,2021-01-12 12:35:17
2018-03-03 13:41:57,2018-03-03 20:41:57
2019-04-25 06:09:46,2019-04-25 10:09:46
2020-11-05 01:30:58,2020-11-05 11:30:58
2018-11-02 12:37:03,2018-11-02 19:37:03
2020-06-04 05:32:42,2020-06-04 16:32:42
2019-09-29 16:15:46,2019-09-29 23:15:46
2019-03-26 01:46:25,2019-03-26 12:46:25
2021-10-19 10:56:22,2021-10-19 22:56:22
2020-06-18 16:56:16,2020-06-19 00:56:16
2018-09-18 09:32:38,2018-09-18 20:32:38
2020-02-12 02:36:40,2020-02-12 14:36:40
2018-11-10 19:10:52,2018-11-11 01:10:52
2018-08-14 17:36:12,2018-08-14 21:36:12
2018-03-30 01:16:02,2018-03-30 11:16:02
2020-04-10 18:51:31,2020-04-10 22:51:31
2020-03-11 17:43:31,2020-03-12 03:43:31
2019-06-22 06:43:06,2019-06-22 11:43:06
2020-08-07 11:51:28,2020-08-07 20:51:28
2019-03-01 20:14:31,2019-03-02 02:14:31
2021-05-21 12:09:28,2021-05-21 17:09:28
2018-01-24 23:51:13,2018-01-25 03:51:13
2018-04-30 02:40:54,2018-04-30 13:40:54
2019-07-24 21:37:52,2019-07-25 05:37:52
2019-02-27 14:55:32,2019-02-27 20:55:32
2021-10-07 04:00:21,2021-10-07 15:00:21
2020-01-09 20:51:56,2020-01-10 01:51:56
2019-11-25 04:38:03,2019-11-25 13:38:03
2020-02-15 07:45:06,2020-02-15 16:45:06
2020-06-29 18:06:43,2020-06-29 23:06:43
2018-10-18 21:06:54,2018-10-19 09:06:54
2019-03-10 19:05:21,2019-03-11 05:05:21
2021-06-10 07:18:35,2021-06-10 18:18:35
2019-04-20 23:43:02,2019-04-21 09:43:02
2021-06-09 04:08:14,2021-06-09 10:08:14
2020-01-31 18:41:21,2020-02-01 06:41:21
2019-09-13 15:46:11,2019-09-13 23:46:11
2019-06-22 20:42:50,2019-06-23 01:42:50
2021-05-28 12:26:47,2021-05-28 20:26:47
2021-06-25 13:10:10,2021-06-26 01:10:10
2019-05-08 05:19:55,2019-05-08 16:19:55
2020-09-05 09:41:25,2020-09-05 20:41:25
2018-01-08 11:19:40,2018-01-08 23:19:40
2018-06-22 23:22:12,2018-06-23 09:22:12
2019-11-06 11:19:41,2019-11-06 15:19:41
2021-12-01 12:39:24,2021-12-01 18:39:24
2019-01-10 08:54:19,2019-01-10 18:54:19
2021-07-10 15:26:03,2021-07-10 19:26:03
2019-04-16 23:13:43,2019-04-17 11:13:43
2018-02-25 10:50:44,2018-02-25 17:50:44
2021-10-24 20:35:47,2021-10-25 05:35:47
2020-01-24 01:53:53,2020-01-24 10:53:53
2018-03-24 06:20:40,2018-03-24 18:20:40
2021-07-21 23:49:40,2021-07-22 04:49:40
2020-08-07 19:26:05,2020-08-08 02:26:05
2021-03-05 22:21:50,2021-03-06 07:21:50
2021-06-15 08:48:11,2021-06-15 20:48:11
2020-06-13 05:29:53,2020-06-13 15:29:53
2020-03-09 11:05:56,2020-03-09 16:05:56
2020-01-10 06:57:52,2020-01-10 13:57:52
2021-01-31 16:45:58,2021-01-31 23:45:58
2020-09-13 04:46:34,2020-09-13 13:46:34
2018-11-08 21:11:29,2018-11-09 08:11:29
2020-08-20 18:16:06,2020-08-21 01:16:06
2018-09-13 13:37:41,2018-09-13 20:37:41
2020-10-11 01:40:06,2020-10-11 08:40:06
2021-07-09 14:54:33,2021-07-09 23:54:33
2018-09-28 23:53:46,2018-09-29 09:53:46
2018-04-03 06:54:14,2018-04-03 17:54:14
2019-11-01 18:15:16,2019-11-02 01:15:16
2018-08-15 23:45:14,2018-08-16 05:45:14
2018-09-19 08:01:36,2018-09-19 13:01:36
2020-08-29 20:41:13,2020-08-30 01:41:13
2021-04-19 09:23:29,2021-04-19 15:23:29
2021-11-28 04:11:29,2021-11-28 09:11:29
2019-02-20 15:28:45,2019-02-20 23:28:45
2020-06-15 13:31:52,2020-06-15 18:31:52
2020-06-26 13:29:32,2020-06-26 22:29:32
2019-08-14 12:57:00,2019-08-14 19:57:00
2018-10-08 03:55:32,2018-10-08 13:55:32
2021-12-05 08:51:18,2021-12-05 18:51:18
2019-07-15 05:02:26,2019-07-15 09:02:26
2021-03-05 14:35:55,2021-03-05 21:35:55
2019-07-18 10:10:22,2019-07-18 19:10:22
2018-07-22 13:52:34,2018-07-23 01:52:34
2018-01-22 18:37:39,2018-01-23 00:37:39
2019-03-24 10:31:52,2019-03-24 16:31:52
2019-12-28 00:16:24,2019-12-28 12:16:24
2021-06-23 15:39:39,2021-06-23 23:39:39
2020-06-03 13:22:53,2020-06-03 23:22:53
2019-10-18 11:18:42,2019-10-18 22:18:42
2020-09-15 14:15:41,2020-09-16 01:15:41
2019-11-15 03:01:24,2019-11-15 14:01:24
2021-10-16 21:24:27,2021-10-17 01:24:27
2020-09-22 09:23:06,2020-09-22 19:23:06
2019-01-21 04:57:32,2019-01-21 08:57:32
2020-10-16 21:14:32,2020-10-17 05:14:32
2018-04-20 02:06:00,2018-04-20 08:06:00
2021-03-08 03:58:38,2021-03-08 12:58:38
2021-03-23 21:00:55,2021-03-24 08:00:55
2019-07-07 05:49:31,2019-07-07 17:49:31
2020-12-04 14:48:12,2020-12-04 18:48:12
2021-10-12 02:17:03,2021-10-12 07:17:03
2021-03-31 08:57:55,2021-03-31 14:57:55
2021-02-20 02:50:27,2021-02-20 12:50:27
2020-12-27 18:04:04,2020-12-27 22:04:04
2021-05-12 23:47:40,2021-05-13 04:47:40
2019-02-18 13:10:41,2019-02-18 23:10:41
2018-09-06 23:11:30,2018-09-07 08:11:30
2020-12-15 14:17:35,2020-12-16 01:17:35
2018-11-02 03:34:48,2018-11-02 13:34:48
2020-09-26 08:01:21,2020-09-26 16:01:21
2018-04-07 04:40:19,2018-04-07 13:40:19
2021-10-10 03:49:30,2021-10-10 07:49:30
2020-05-05 08:56:33,2020-05-05 12:56:33
2021-02-05 02:52:28,2021-02-05 10:52:28
2018-03-19 08:16:47,2018-03-19 20:16:47
2019-10-09 01:34:05,2019-10-09 11:34:05
2020-03-01 10:16:30,2020-03-01 16:16:30
2018-05-25 19:20:04,2018-05-26 05:20:04
2019-05-08 06:13:13,2019-05-08 13:13:13
2019-10-23 12:05:25,2019-10-23 17:05:25
2020-07-28 16:30:12,2020-07-28 23:30:12
2020-01-06 05:05:22,2020-01-06 15:05:22
2018-07-07 00:44:27,2018-07-07 04:44:27
2018-10-14 18:25:00,2018-10-15 05:25:00
2019-06-24 21:49:16,2019-06-25 08:49:16
2021-11-23 16:20:56,2021-11-23 23:20:56
2020-01-24 14:05:37,2020-01-24 18:05:37
2019-08-18 14:39:59,2019-08-18 19:39:59
2019-01-26 09:43:39,2019-01-26 18:43:39
2018-08-10 02:11:56,2018-08-10 10:11:56
2020-07-14 11:11:35,2020-07-14 21:11:35
2020-08-02 00:06:04,2020-08-02 10:06:04
2019-07-30 10:28:17,2019-07-30 21:28:17
2021-02-03 09:03:36,2021-02-03 18:03:36
2019-09-12 13:30:06,2019-09-12 17:30:06
2020-05-18 07:23:39,2020-05-18 19:23:39
2021-08-09 08:14:43,2021-08-09 14:14:43
2020-07-27 14:31:42,2020-07-27 23:31:42
2021-12-18 22:33:38,2021-12-19 02:33:38
2020-11-16 10:27:39,2020-11-16 14:27:39
2018-02-19 06:53:58,2018-02-19 13:53:58
2020-06-16 10:29:24,2020-06-16 17:29:24
2019-03-05 06:02:20,2019-03-05 17:02:20
2021-09-23 03:37:31,2021-09-23 07:37:31
2019-07-08 14:09:15,2019-07-09 00:09:15
2020-06-10 04:36:43,2020-06-10 13:36:43
2020-07-27 11:30:39,2020-07-27 17:30:39
2021-09-12 00:46:15,2021-09-12 07:46:15
2021-04-17 08:50:50,2021-04-17 15:50:50
2018-09-19 10:30:02,2018-09-19 14:30:02
2019-04-20 02:40:20,2019-04-20 09:40:20
2018-06-13 23:19:02,2018-06-14 05:19:02
2018-03-29 09:57:34,2018-03-29 18:57:34
2021-03-31 12:06:08,2021-04-01 00:06:08
2021-01-28 21:48:54,2021-01-29 01:48:54
2020-04-04 04:20:13,2020-04-04 10:20:13
2018-06-06 00:19:14,2018-06-06 12:19:14
2021-03-27 23:54:33,2021-03-28 03:54:33
2019-12-18 22:15:58,2019-12-19 07:15:58
2019-08-20 01:10:28,2019-08-20 09:10:28
2018-09-11 22:37:27,2018-09-12 04:37:27
2019-11-16 10:50:59,2019-11-16 19:50:59
2019-08-21 04:47:52,2019-08-21 09:47:52
2021-02-05 09:41:28,2021-02-05 16:41:28
2019-10-02 06:25:18,2019-10-02 16:25:18
2019-06-28 23:00:45,2019-06-29 03:00:45
2021-09-09 04:52:29,2021-09-09 11:52:29
2019-06-26 21:52:25,2019-06-27 05:52:25
2021-12-12 11:39:03,2021-12-12 16:39:03
2020-01-27 15:27:47,2020-01-28 03:27:47
2021-12-11 08:16:39,2021-12-11 17:16:39
2020-08-06 20:40:43,2020-08-07 03:40:43
2019-08-29 10:55:43,2019-08-29 22:55:43
2020-12-07 05:14:07,2020-12-07 12:14:07
2018-09-12 14:14:00,2018-09-12 23:14:00
2020-01-03 15:39:57,2020-01-03 20:39:57
2019-05-09 01:17:29,2019-05-09 05:17:29
2020-12-25 17:17:15,2020-12-26 02:17:15
2018-08-24 23:30:12,2018-08-25 08:30:12
2021-04-13 19:14:06,2021-04-14 06:14:06
2019-06-24 08:36:36,2019-06-24 16:36:36
2018-01-27 15:24:55,2018-01-27 20:24:55
2021-11-14 09:34:50,2021-11-14 17:34:50
2021-02-06 02:41:31,2021-02-06 08:41:31
2021-06-09 09:52:10,2021-06-09 15:52:10
2020-07-29 17:43:12,2020-07-30 01:43:12
2020-06-17 05:24:18,2020-06-17 10:24:18
2018-07-24 14:26:12,2018-07-25 02:26:12
2021-04-11 14:47:06,2021-04-11 18:47:06
2020-05-05 13:45:00,2020-05-05 21:45:00
2019-11-14 01:27:52,2019-11-14 12:27:52
2020-03-04 06:29:30,2020-03-04 14:29:30
2019-01-22 01:44:39,2019-01-22 08:44:39
2019-06-26 22:41:15,2019-06-27 08:41:15
2018-10-08 08:57:34,2018-10-08 15:57:34
2021-10-24 20:21:32,2021-10-25 08:21:32
2021-11-24 15:16:22,2021-11-25 00:16:22
2020-10-01 19:54:22,2020-10-02 03:54:22
2020-08-24 09:15:15,2020-08-24 18:15:15
2018-01-27 04:42:40,2018-01-27 11:42:40
2020-10-31 09:30:49,2020-10-31 19:30:49
2018-02-17 09:38:01,2018-02-17 20:38:01
2019-02-12 12:10:31,2019-02-12 19:10:31
2020-07-17 12:23:00,2020-07-17 16:23:00
2018-11-01 15:51:44,2018-11-01 23:51:44
2018-10-16 04:27:01,2018-10-16 12:27:01
2021-10-02 21:24:07,2021-10-03 05:24:07
2021-11-24 06:08:47,2021-11-24 13:08:47
2019-01-24 07:00:08,2019-01-24 19:00:08
2019-10-31 17:56:51,2019-11-01 00:56:51
2018-06-16 00:17:01,2018-06-16 08:17:01
2020-06-02 13:00:37,2020-06-02 19:00:37
2021-02-25 19:53:06,2021-02-25 23:53:06
2018-03-15 12:44:25,2018-03-15 21:44:25
2018-06-12 03:01:33,2018-06-12 09:01:33
2021-05-06 10:01:06,2021-05-06 19:01:06
2018-03-09 22:31:00,2018-03-10 03:31:00
2020-12-29 11:16:13,2020-12-29 16:16:13
2019-03-09 13:24:59,2019-03-10 01:24:59
2018-03-13 05:07:31,2018-03-13 15:07:31
2019-12-15 02:57:14,2019-12-15 14:57:14
2019-01-17 12:27:21,2019-01-17 22:27:21
2021-12-13 07:16:52,2021-12-13 14:16:52
2019-02-18 06:30:22,2019-02-18 12:30:22
2020-01-18 23:49:55,2020-01-19 10:49:55
2020-10-28 03:06:41,2020-10-28 12:06:41
2020-01-24 14:28:30,2020-01-24 22:28:30
2021-06-25 04:30:58,2021-06-25 08:30:58
2020-03-30 23:00:15,2020-03-31 07:00:15
2019-11-29 06:38:17,2019-11-29 10:38:17
2019-12-15 00:07:18,2019-12-15 06:07:18
2021-04-06 16:45:21,2021-04-06 22:45:21
2019-05-04 06:26:39,2019-05-04 16:26:39
2018-11-30 12:05:06,2018-11-30 22:05:06
2021-01-23 03:21:48,2021-01-23 08:21:48
2020-12-24 18:45:39,2020-12-24 23:45:39
2021-05-24 08:22:07,2021-05-24 16:22:07
2019-02-07 23:11:29,2019-02-08 09:11:29
2021-12-05 01:18:03,2021-12-05 05:18:03
2018-07-26 16:57:55,2018-07-27 02:57:55
2018-01-22 23:06:58,2018-01-23 11:06:58
2019-09-20 01:54:51,2019-09-20 12:54:51
2021-03-06 02:15:26,2021-03-06 14:15:26
2021-07-11 07:16:40,2021-07-11 16:16:40
2019-09-30 21:33:10,2019-10-01 03:33:10
2021-10-04 13:17:51,2021-10-04 21:17:51
2019-04-29 20:50:40,2019-04-30 02:50:40
2019-02-20 00:32:03,2019-02-20 07:32:03
2019-12-29 06:11:48,2019-12-29 14:11:48
2019-09-14 08:32:09,2019-09-14 14:32:09
2021-11-10 09:49:46,2021-11-10 17:49:46
2019-07-12 03:37:28,2019-07-12 10:37:28
2019-09-13 01:07:51,2019-09-13 05:07:51
2020-10-24 08:38:30,2020-10-24 12:38:30
2020-01-05 13:41:16,2020-01-06 00:41:16
2021-05-30 23:51:40,2021-05-31 03:51:40
2018-02-03 07:16:27,2018-02-03 18:16:27
